danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,spotify_link,duration_ms,time_signature,genre,song_name
0.522,0.58,0,-10.401,1,0.0369,0.008190000000000001,0.00687,0.151,0.215,132.028,3HBEImr4BkS8xtTTXBoWgp,https://open.spotify.com/track/3HBEImr4BkS8xtTTXBoWgp,270313,4,Trap Metal,Weirdo Syndrome
0.504,0.976,3,-4.385,1,0.0805,0.34700000000000003,0.645,0.14,0.195,149.884,67GxXLp01AgR2bpqMQXpu6,https://open.spotify.com/track/67GxXLp01AgR2bpqMQXpu6,72677,4,Trap Metal,Gaahlish
0.871,0.787,1,-2.829,1,0.362,0.445,0.00703,0.305,0.581,155.966,17fE7VD6cKLVia2x8YerRw,https://open.spotify.com/track/17fE7VD6cKLVia2x8YerRw,128548,4,Trap Metal,"Fuck Em, We Ball"
0.484,0.85,1,-2.407,1,0.268,0.00716,2.49e-06,0.0549,0.41,152.11,69WwM9JhZaSaDCtQNfXYq1,https://open.spotify.com/track/69WwM9JhZaSaDCtQNfXYq1,135116,4,Trap Metal,Curb Stomp
0.6459999999999999,0.6859999999999999,8,-7.329,1,0.204,0.0024,0.000965,0.113,0.125,132.064,632oXLeztIO9X2J0z8RAYn,https://open.spotify.com/track/632oXLeztIO9X2J0z8RAYn,160007,4,Trap Metal,Kid Soulja
0.44,0.7340000000000001,4,-5.652,0,0.389,0.438,0.000246,0.622,0.225,160.065,4F8HopcQAxbyLCYKM44IbN,https://open.spotify.com/track/4F8HopcQAxbyLCYKM44IbN,188000,4,Trap Metal,People Shaped Holes
0.361,0.794,11,-5.595,0,0.065,0.0256,0.0,0.332,0.223,155.62,6lH7efXawM6TwyhepEmMQ4,https://open.spotify.com/track/6lH7efXawM6TwyhepEmMQ4,150152,4,Trap Metal,Exelsior
0.78,0.855,7,-3.474,1,0.35200000000000004,0.128,0.0,0.17800000000000002,0.629,155.25,6UBXnyy2RHmPvSr29uNexD,https://open.spotify.com/track/6UBXnyy2RHmPvSr29uNexD,99280,4,Trap Metal,BUNNY
0.809,0.642,2,-5.975,1,0.0788,0.00214,0.00025,0.135,0.0967,124.984,157DtALQc80G7VdRT1qKXc,https://open.spotify.com/track/157DtALQc80G7VdRT1qKXc,154549,4,Trap Metal,Where The Fuck Is God 2
0.621,0.892,1,-1.941,1,0.101,0.0971,0.0,0.18600000000000005,0.139,133.10299999999998,0qcrvU13fWzzSudxfIx0Jv,https://open.spotify.com/track/0qcrvU13fWzzSudxfIx0Jv,129933,4,Trap Metal,BREAK YOUR FUCKING NECK IN THE MOSH
0.669,0.8540000000000001,2,-5.733,1,0.083,5.39e-05,7.07e-06,0.438,0.494,129.975,1SDstMIFGDVJYhvTEU2f9t,https://open.spotify.com/track/1SDstMIFGDVJYhvTEU2f9t,193187,4,Trap Metal,FACEPLANT 2
0.601,0.7440000000000001,3,-3.983,1,0.107,0.43,0.0,0.292,0.14300000000000002,136.028,6ci7fP5fdAHLHKz5lxtbXm,https://open.spotify.com/track/6ci7fP5fdAHLHKz5lxtbXm,168693,4,Trap Metal,ORBITAL
0.804,0.518,2,-5.404,1,0.302,0.000825,0.0,0.108,0.16899999999999998,160.054,5YOBXDyLWjdEtmMv1qaRTn,https://open.spotify.com/track/5YOBXDyLWjdEtmMv1qaRTn,148036,4,Trap Metal,"I Met a Dog, It Taught Me How to Die"
0.436,0.7979999999999999,9,-9.269,1,0.0954,0.000839,0.0,0.14,0.198,180.03400000000005,4v9s4ityN1AQoFfrq7v0fV,https://open.spotify.com/track/4v9s4ityN1AQoFfrq7v0fV,121051,4,Trap Metal,SadKid
0.936,0.359,5,-13.039,1,0.14,0.0122,0.0026,0.105,0.412,129.966,7IB21e35OpUWissPuCsYp8,https://open.spotify.com/track/7IB21e35OpUWissPuCsYp8,77035,4,Trap Metal,Betty Crocker
0.4970000000000001,0.7829999999999999,1,-9.015,1,0.146,5.290000000000001e-05,3.63e-06,0.453,0.672,178.05200000000005,4PRr1UXeu26N3rukmuSw5P,https://open.spotify.com/track/4PRr1UXeu26N3rukmuSw5P,97733,4,Trap Metal,Something Really Nah
0.579,0.865,2,-4.074,0,0.0633,0.00218,0.022,0.0722,0.4270000000000001,140.01,06Eg7wdtnvPxxHS8M8GTME,https://open.spotify.com/track/06Eg7wdtnvPxxHS8M8GTME,179750,4,Trap Metal,The End of the World
0.477,0.6809999999999999,1,-6.749,1,0.29100000000000004,0.0882,0.0,0.327,0.58,110.058,3RcArDDCLP3paVVwocayig,https://open.spotify.com/track/3RcArDDCLP3paVVwocayig,240072,4,Trap Metal,UNDEFEATED
0.59,0.597,8,-3.575,1,0.376,0.289,0.0,0.117,0.241,120.105,5cvOY5ORG5hbssmtpMS9Y2,https://open.spotify.com/track/5cvOY5ORG5hbssmtpMS9Y2,128016,4,Trap Metal,Door
0.909,0.398,1,-7.7120000000000015,1,0.4270000000000001,0.157,0.0,0.105,0.7290000000000001,120.011,5YzSUv83xLFKqEm17LbFZo,https://open.spotify.com/track/5YzSUv83xLFKqEm17LbFZo,96005,4,Trap Metal,Smoke Niggaz
0.841,0.609,11,-7.854,0,0.395,0.078,0.0,0.0761,0.466,139.974,5xHeOe6GfUCSp4Gu2bRqPt,https://open.spotify.com/track/5xHeOe6GfUCSp4Gu2bRqPt,142045,4,Trap Metal,Liam Neeson
0.466,0.5479999999999999,10,-4.971,0,0.299,0.0116,0.0,0.502,0.337,164.958,3pjC4jkvDdqZem2x8I1KyF,https://open.spotify.com/track/3pjC4jkvDdqZem2x8I1KyF,144016,4,Trap Metal,Auto Pistol
0.72,0.596,1,-8.566,1,0.278,0.109,0.0,0.342,0.255,137.2,5ebFP3zarrfjYk5ULZGiNg,https://open.spotify.com/track/5ebFP3zarrfjYk5ULZGiNg,114318,4,Trap Metal,Outta My Fiber (Intro)
0.633,0.85,5,-9.477,0,0.444,0.00193,0.0,0.35600000000000004,0.35600000000000004,140.111,4UDpUdPbSSwSLBvjGzLiIN,https://open.spotify.com/track/4UDpUdPbSSwSLBvjGzLiIN,155740,4,Trap Metal,Easy Money
0.481,0.907,0,-4.664,1,0.223,0.121,1.82e-06,0.261,0.379,176.99,1laPzFtJWZkwgc3yq69uSB,https://open.spotify.com/track/1laPzFtJWZkwgc3yq69uSB,164601,4,Trap Metal,Grassyknoll
0.616,0.767,6,-4.773,0,0.243,0.0144,0.0,0.162,0.659,180.162,5Z87QFHUt49viRblZcvsnA,https://open.spotify.com/track/5Z87QFHUt49viRblZcvsnA,130865,4,Trap Metal,Icetype
0.929,0.759,1,-3.976,1,0.254,0.0275,0.0005269999999999999,0.0542,0.523,116.987,7DbvbHBQ62hupm4L6Ic7kK,https://open.spotify.com/track/7DbvbHBQ62hupm4L6Ic7kK,197588,4,Trap Metal,NIKEFACE
0.71,0.821,1,-3.715,1,0.0919,0.0732,2.6e-06,0.092,0.16899999999999998,164.912,5vNUKDPYCXQVPez7n9hBhP,https://open.spotify.com/track/5vNUKDPYCXQVPez7n9hBhP,151530,4,Trap Metal,MXNDAY MXRNING
0.823,0.737,8,-8.548,1,0.289,0.0206,0.0,0.0787,0.449,174.535,37LJdAh8271sSRFkGm7QVK,https://open.spotify.com/track/37LJdAh8271sSRFkGm7QVK,135227,4,Trap Metal,00007
0.802,0.624,8,-5.66,1,0.0795,0.0999,0.0,0.126,0.15,140.07,5bfxB7MRF6uOSHpRl0rJCL,https://open.spotify.com/track/5bfxB7MRF6uOSHpRl0rJCL,181714,4,Trap Metal,WINNING
0.674,0.86,7,-2.643,0,0.201,0.211,7.38e-06,0.0997,0.4320000000000001,164.94,3gY4hCcVELKWSlwc8DLUNL,https://open.spotify.com/track/3gY4hCcVELKWSlwc8DLUNL,151530,4,Trap Metal,BEASTMXDE
0.6990000000000001,0.8490000000000001,1,-3.865,1,0.192,0.0464,0.0,0.132,0.479,160.031,7BfOFjMN1Oa4vdDyQVzt1p,https://open.spotify.com/track/7BfOFjMN1Oa4vdDyQVzt1p,204000,4,Trap Metal,KILL CXNFIRMED.
0.737,0.8340000000000001,8,-5.438,1,0.242,0.182,1.33e-05,0.0895,0.35700000000000004,140.078,6XiWjnYd1BU1hMGPGi8Got,https://open.spotify.com/track/6XiWjnYd1BU1hMGPGi8Got,167143,4,Trap Metal,STEALTH
0.848,0.821,9,-3.805,1,0.27,0.103,3.03e-05,0.193,0.61,139.975,1dDgucIs82EtZGLHwiwcQT,https://open.spotify.com/track/1dDgucIs82EtZGLHwiwcQT,199084,4,Trap Metal,GXLD
0.797,0.858,0,-1.626,1,0.111,0.0505,0.0,0.7390000000000001,0.14800000000000002,129.999,4RArVDtlucm0EOc6trrl8z,https://open.spotify.com/track/4RArVDtlucm0EOc6trrl8z,156038,4,Trap Metal,PRXBLEMATIC
0.75,0.7020000000000001,10,-3.699,0,0.14800000000000002,0.231,0.000123,0.104,0.573,150.047,4F5xVbHD2ktUvOak0TIN4P,https://open.spotify.com/track/4F5xVbHD2ktUvOak0TIN4P,173821,4,Trap Metal,EGX DEATH!
0.932,0.7979999999999999,2,-3.596,1,0.171,0.0588,5.51e-06,0.0788,0.528,140.017,1ajTCP7e7scy9lmd6WERKN,https://open.spotify.com/track/1ajTCP7e7scy9lmd6WERKN,222912,4,Trap Metal,LXWKEY
0.8240000000000001,0.735,0,-3.235,1,0.102,0.0265,0.0,0.117,0.34700000000000003,121.928,4DkWUQrGXaEtV8PPLRuufA,https://open.spotify.com/track/4DkWUQrGXaEtV8PPLRuufA,218403,4,Trap Metal,PRXSPER
0.5529999999999999,0.893,10,-3.466,1,0.124,0.158,0.0,0.903,0.5489999999999999,134.879,2nwYBgh6YbwGsKgHFNHG1a,https://open.spotify.com/track/2nwYBgh6YbwGsKgHFNHG1a,166387,4,Trap Metal,I WANT 1 BILLIXN PXUNDS
0.789,0.496,1,-8.699,1,0.158,0.0729,0.0,0.103,0.203,150.041,1o7QpbWy0032PCPSb52vWP,https://open.spotify.com/track/1o7QpbWy0032PCPSb52vWP,166385,4,Trap Metal,NXT MY BUSINESS
0.799,0.787,2,-5.391,1,0.0854,0.0322,0.0117,0.103,0.383,160.138,1isWfezlev5LHmbpiqHa0V,https://open.spotify.com/track/1isWfezlev5LHmbpiqHa0V,148608,4,Trap Metal,RUTHLESS
0.7,0.955,6,-1.631,1,0.268,0.21,3.92e-06,0.877,0.438,136.093,1pzzGi7k7OpzWiei7h3lGv,https://open.spotify.com/track/1pzzGi7k7OpzWiei7h3lGv,145586,4,Trap Metal,HXUSE XF LXRDS
0.679,0.967,4,-2.193,1,0.282,0.124,0.0,0.111,0.51,155.976,1JQYMXOC6Yjfk5dERWixVB,https://open.spotify.com/track/1JQYMXOC6Yjfk5dERWixVB,126317,4,Trap Metal,I DXNT NEED TX KNXW
0.63,0.931,10,-2.424,0,0.306,0.104,6.459999999999997e-05,0.335,0.738,182.02,7Lmt7j1wCqSuyJqpsqcvPb,https://open.spotify.com/track/7Lmt7j1wCqSuyJqpsqcvPb,142613,4,Trap Metal,SEARCH & DESTRXY.
0.878,0.6579999999999999,5,-3.2910000000000004,0,0.496,0.0136,1.28e-05,0.105,0.595,160.003,5Lhzo68UcWAhtetvJsYJTH,https://open.spotify.com/track/5Lhzo68UcWAhtetvJsYJTH,66038,4,Trap Metal,Best Friends
0.768,0.855,7,-3.4560000000000004,0,0.322,0.48,0.0,0.118,0.5329999999999999,139.888,5cocxP2VRPYEvZdiTbkU9v,https://open.spotify.com/track/5cocxP2VRPYEvZdiTbkU9v,228000,4,Trap Metal,The Mark of the Beast
0.6659999999999999,0.932,2,-5.575,1,0.664,0.00894,0.0,0.41,0.524,168.02,4RsWA8YFk3Yp8aVV9loOlL,https://open.spotify.com/track/4RsWA8YFk3Yp8aVV9loOlL,135764,4,Trap Metal,Modelo
0.871,0.407,1,-9.334,1,0.573,0.187,0.0,0.362,0.334,200.042,6brvlhkOJXJtJHdO9o1oPm,https://open.spotify.com/track/6brvlhkOJXJtJHdO9o1oPm,126000,4,Trap Metal,Toe Tags & Broken Skulls
0.43,0.92,10,-5.025,1,0.248,0.000496,0.0,0.647,0.181,139.88,7k8Iz1PxdWGIy7aaPQL3NM,https://open.spotify.com/track/7k8Iz1PxdWGIy7aaPQL3NM,132018,4,Trap Metal,Toolatenow
0.413,0.838,3,-5.362,0,0.22,0.162,0.0,0.395,0.265,178.09599999999998,60Y7Xnr9zGiwdU6cJhgTo0,https://open.spotify.com/track/60Y7Xnr9zGiwdU6cJhgTo0,102472,4,Trap Metal,BORN OUT THE PIT
0.655,0.6759999999999999,7,-7.627999999999999,1,0.0399,0.028,0.0176,0.0633,0.5329999999999999,130.062,2NvCCQf6AegakliNO3Ujat,https://open.spotify.com/track/2NvCCQf6AegakliNO3Ujat,133741,4,Trap Metal,Premonition
0.579,0.8640000000000001,5,-6.271,0,0.0301,0.0015,0.599,0.362,0.0593,142.506,7nKf6lFAlfmtlnC68quy4i,https://open.spotify.com/track/7nKf6lFAlfmtlnC68quy4i,80842,3,Trap Metal,"Fuck You, Purely. (HELLHORSE)"
0.758,0.962,1,-1.7280000000000002,0,0.0975,0.29,0.0,0.117,0.0546,109.935,6uuONbHu5mZgXMduEFjwCt,https://open.spotify.com/track/6uuONbHu5mZgXMduEFjwCt,231602,4,Trap Metal,Rocks In My Socks
0.441,0.626,0,-7.617000000000001,1,0.173,0.0708,3.68e-05,0.59,0.14,119.125,2VQaTBjDebLRp57r4p2Ggh,https://open.spotify.com/track/2VQaTBjDebLRp57r4p2Ggh,99699,3,Trap Metal,Blood On The Sink
0.631,0.815,2,-4.243,1,0.101,0.0123,0.0,0.214,0.465,113.068,2fi6enbzYG3PkuIj6QIglH,https://open.spotify.com/track/2fi6enbzYG3PkuIj6QIglH,121062,4,Trap Metal,Cut Throat
0.328,0.789,1,-5.24,1,0.17800000000000002,0.329,1.47e-06,0.0966,0.0388,199.61,2ts0EmlQYna4Smm0t3pj2D,https://open.spotify.com/track/2ts0EmlQYna4Smm0t3pj2D,140100,4,Trap Metal,Genesis.
0.56,0.948,2,-4.372,1,0.0908,0.0146,0.0,0.124,0.373,196.02,7KGTCcNMNgoyHEYlrmRdtd,https://open.spotify.com/track/7KGTCcNMNgoyHEYlrmRdtd,182449,4,Trap Metal,Dead-End
0.5579999999999999,0.851,10,-3.196,0,0.0383,0.0514,0.000103,0.0854,0.544,186.013,4ggouRmt0U7rNSyCPFfY8D,https://open.spotify.com/track/4ggouRmt0U7rNSyCPFfY8D,92902,3,Trap Metal,Get It Off Me
0.797,0.797,7,-5.4110000000000005,1,0.28,0.000877,0.0,0.294,0.422,119.992,5A6wY8VPQqDce8ZfZ9Eitk,https://open.spotify.com/track/5A6wY8VPQqDce8ZfZ9Eitk,180452,4,Trap Metal,CLUTCHIN
0.501,0.7559999999999999,6,-3.628,0,0.338,0.0348,0.0,0.111,0.368,141.542,4JX6ArS1MIN1Ww2BmYetpE,https://open.spotify.com/track/4JX6ArS1MIN1Ww2BmYetpE,184803,4,Trap Metal,SOCKS5
0.583,0.688,9,-4.871,0,0.339,0.0113,0.0,0.0973,0.6509999999999999,128.648,2i7qPkBPTxp6r6fhOfNhsU,https://open.spotify.com/track/2i7qPkBPTxp6r6fhOfNhsU,166082,4,Trap Metal,FUCKEVERYONE
0.504,0.828,0,-3.5460000000000003,1,0.448,0.000955,0.0,0.221,0.5770000000000001,156.944,41mCycmwGV69v2msK759Mb,https://open.spotify.com/track/41mCycmwGV69v2msK759Mb,224163,4,Trap Metal,SCARFACE
0.855,0.7440000000000001,11,-5.497000000000001,1,0.252,0.00412,0.0,0.107,0.215,204.068,5Q1ZLGCZ4WksRCgt6ayBWi,https://open.spotify.com/track/5Q1ZLGCZ4WksRCgt6ayBWi,133218,4,Trap Metal,Case 19 (feat. $NOT)
0.7959999999999999,0.6659999999999999,1,-5.285,1,0.0604,0.0143,2.22e-06,0.114,0.261,149.96200000000005,3oEwMFQQ8jWpvCtz1cw9Jb,https://open.spotify.com/track/3oEwMFQQ8jWpvCtz1cw9Jb,156238,4,Trap Metal,Pemex
0.583,0.843,1,-5.265,1,0.245,0.00127,0.0,0.424,0.153,154.894,2BN8SgIGkd1onX4DP0vu7S,https://open.spotify.com/track/2BN8SgIGkd1onX4DP0vu7S,150240,4,Trap Metal,INFERIOR
0.67,0.731,0,-5.474,1,0.0509,0.0601,0.0,0.21600000000000005,0.211,115.051,5hOnCHMwQdXOd4qfAWEhKP,https://open.spotify.com/track/5hOnCHMwQdXOd4qfAWEhKP,202613,4,Trap Metal,DRAINO (feat. Denzel Curry)
0.6509999999999999,0.6459999999999999,1,-6.007999999999999,1,0.0489,0.00479,0.0,0.239,0.0572,168.15099999999995,0OEElGULHOyTpEGPkwS6qv,https://open.spotify.com/track/0OEElGULHOyTpEGPkwS6qv,116960,4,Trap Metal,THRESH
0.594,0.755,1,-4.52,1,0.0858,0.000193,0.0131,0.0827,0.103,170.12099999999995,6yWI9DxVO1QQfYjR1r4n5f,https://open.spotify.com/track/6yWI9DxVO1QQfYjR1r4n5f,135667,4,Trap Metal,SPLINTER
0.8340000000000001,0.736,1,-3.803,1,0.198,0.00349,0.0,0.119,0.174,150.724,1mF1qZW6vI33rFwIadKdez,https://open.spotify.com/track/1mF1qZW6vI33rFwIadKdez,89253,4,Trap Metal,SOUL BURN
0.621,0.918,1,-5.978,1,0.428,0.00268,0.0,0.17800000000000002,0.0773,184.946,13M03mjykEmt1OYNhTnoYV,https://open.spotify.com/track/13M03mjykEmt1OYNhTnoYV,103787,4,Trap Metal,16 TOES
0.7809999999999999,0.7759999999999999,9,-4.92,1,0.0535,0.162,0.000697,0.0928,0.339,163.972,3KxarTvlUTIX8f22SCvj3s,https://open.spotify.com/track/3KxarTvlUTIX8f22SCvj3s,90720,4,Trap Metal,WOAH
0.589,0.889,1,-4.908,1,0.0834,0.000332,0.000633,0.185,0.284,159.972,0QmiOEUYqhX0wStLFLqM9o,https://open.spotify.com/track/0QmiOEUYqhX0wStLFLqM9o,102013,4,Trap Metal,DIRTNAP
0.8420000000000001,0.622,2,-4.067,0,0.309,0.0784,0.0,0.19,0.289,149.988,7kZELbU8dAWIoLHbsTALoB,https://open.spotify.com/track/7kZELbU8dAWIoLHbsTALoB,117227,4,Trap Metal,MOUTHGUARD
0.494,0.64,5,-9.34,1,0.343,0.192,0.35600000000000004,0.0776,0.539,170.822,6VdALTs7byPASdQuaxa1rr,https://open.spotify.com/track/6VdALTs7byPASdQuaxa1rr,181551,5,Trap Metal,4x4
0.39,0.953,10,-3.49,1,0.19,0.105,0.105,0.547,0.473,119.982,2vp5Q10bKMnSaD4YfGIkUT,https://open.spotify.com/track/2vp5Q10bKMnSaD4YfGIkUT,112065,4,Trap Metal,F.R.U.
0.442,0.917,11,-3.592,1,0.21600000000000005,0.331,7.209999999999999e-05,0.688,0.6859999999999999,145.106,34O5jCuAHJYEyQrl5GvvDu,https://open.spotify.com/track/34O5jCuAHJYEyQrl5GvvDu,83122,4,Trap Metal,PPP
0.625,0.654,1,-4.8889999999999985,1,0.225,0.648,0.0,0.606,0.489,169.858,7ADZQqvHKF7ABEgJkhuOsk,https://open.spotify.com/track/7ADZQqvHKF7ABEgJkhuOsk,93231,4,Trap Metal,Till Death
0.223,0.665,1,-7.5470000000000015,0,0.0365,2.46e-06,0.907,0.219,0.138,128.909,5Hd8h6CxEkCWKgyskd3foi,https://open.spotify.com/track/5Hd8h6CxEkCWKgyskd3foi,76692,4,Trap Metal,THISWORLDISCURSED
0.4920000000000001,0.945,0,-3.152,0,0.0655,0.16699999999999998,1.4e-06,0.515,0.563,170.077,4sPybdNWL2g7tTp0PljG8a,https://open.spotify.com/track/4sPybdNWL2g7tTp0PljG8a,161163,4,Trap Metal,So Loco
0.445,0.728,1,-10.728,1,0.225,0.00727,0.0,0.358,0.528,164.25799999999995,4I6gAAakCm4plmLoo5dPz9,https://open.spotify.com/track/4I6gAAakCm4plmLoo5dPz9,133724,4,Trap Metal,Cartel
0.637,0.679,1,-10.618,1,0.05,0.000101,0.0,0.637,0.199,146.987,4BcgmofxHnQoTqCEIaVPxx,https://open.spotify.com/track/4BcgmofxHnQoTqCEIaVPxx,231596,4,Trap Metal,Murderer
0.627,0.45,8,-11.81,0,0.112,0.0498,0.00434,0.163,0.311,148.037,6kM3ilPfdMspLNGaWzuQ9X,https://open.spotify.com/track/6kM3ilPfdMspLNGaWzuQ9X,206240,4,Trap Metal,I've Seen the Ryex
0.68,0.7070000000000001,2,-5.132999999999999,1,0.127,0.00914,0.006379999999999999,0.097,0.228,159.941,0SbKWYPENsANEIIgnCK45e,https://open.spotify.com/track/0SbKWYPENsANEIIgnCK45e,149804,4,Trap Metal,Grain
0.693,0.908,2,-3.826,1,0.132,0.0819,4.38e-05,0.104,0.127,132.06799999999998,1t1mJkx4cI3llioBmNifIy,https://open.spotify.com/track/1t1mJkx4cI3llioBmNifIy,103826,4,Trap Metal,Fuck Yo Clique
0.262,0.8,0,-2.864,1,0.0454,0.00982,0.00188,0.282,0.106,199.518,5mH6atbSCNHNKKhtV3hjn2,https://open.spotify.com/track/5mH6atbSCNHNKKhtV3hjn2,181784,4,Trap Metal,Displaced II
0.588,0.871,8,-3.294,1,0.198,0.00147,0.000126,0.112,0.39,170.0,36K5lMSg8qCO3nhadEYSxl,https://open.spotify.com/track/36K5lMSg8qCO3nhadEYSxl,179759,4,Trap Metal,Under the Pillow
0.667,0.626,6,-4.569,1,0.0684,0.185,0.0,0.331,0.15,119.996,0wGda6T9eg6mAgHUCzgimi,https://open.spotify.com/track/0wGda6T9eg6mAgHUCzgimi,136000,4,Trap Metal,Realization (Dying)
0.8759999999999999,0.43,1,-8.097999999999999,1,0.0603,0.333,0.00015,0.117,0.128,115.031,4BTMXyGcFhAcERulxXQiwe,https://open.spotify.com/track/4BTMXyGcFhAcERulxXQiwe,133565,4,Trap Metal,Darker Than Lit
0.5,0.8640000000000001,7,-5.251,1,0.108,0.234,0.942,0.494,0.6659999999999999,119.926,0XG9fcYjx3MtfS2L0Sdjsn,https://open.spotify.com/track/0XG9fcYjx3MtfS2L0Sdjsn,107964,4,Trap Metal,I Want the Roof
0.604,0.928,8,-2.139,1,0.32299999999999995,0.0462,0.0,0.103,0.279,155.828,6m3JzGrIrf153HjPRW62fq,https://open.spotify.com/track/6m3JzGrIrf153HjPRW62fq,185710,4,Trap Metal,NEW LEVEL.
0.722,0.519,1,-3.174,1,0.0322,0.0063100000000000005,0.0,0.293,0.094,141.071,4wXxMltpsS6IF9Wwj9NeyS,https://open.spotify.com/track/4wXxMltpsS6IF9Wwj9NeyS,95573,4,Trap Metal,What About You
0.649,0.952,10,-5.12,0,0.114,0.00899,4.29e-06,0.0821,0.498,119.922,6X5AXfJTCxUS6Ki8BEKJll,https://open.spotify.com/track/6X5AXfJTCxUS6Ki8BEKJll,143000,4,Trap Metal,Replicant
0.805,0.903,1,-5.595,1,0.0764,0.0622,0.000195,0.076,0.863,119.996,1rFfqkmjnyGIztyv0tpbax,https://open.spotify.com/track/1rFfqkmjnyGIztyv0tpbax,166500,4,Trap Metal,Last Night in Chicago
0.616,0.915,1,-3.526,1,0.147,0.00744,0.0249,0.112,0.46,115.911,2phEGvPQ1pw6guhQttad3z,https://open.spotify.com/track/2phEGvPQ1pw6guhQttad3z,165517,4,Trap Metal,Dark Mode
0.589,0.916,8,-2.754,1,0.116,0.017,0.0774,0.122,0.233,180.27,0tn5bAiibW96ejb007Bupz,https://open.spotify.com/track/0tn5bAiibW96ejb007Bupz,132667,4,Trap Metal,Sick Ritual
0.745,0.545,1,-7.507999999999999,1,0.0517,0.000633,0.173,0.118,0.422,140.102,4sEjP036coptX0Zgbh3OYi,https://open.spotify.com/track/4sEjP036coptX0Zgbh3OYi,157060,4,Trap Metal,Coffins for Rent
0.5429999999999999,0.934,10,-7.521,0,0.478,0.228,0.0,0.16899999999999998,0.51,152.213,08dtQe1ADUH6H64C8G4IoK,https://open.spotify.com/track/08dtQe1ADUH6H64C8G4IoK,97829,4,Trap Metal,Moshpit
0.343,0.996,4,-2.11,0,0.166,0.0232,0.0,0.56,0.101,190.362,3IzAxjRYRaqGsnc9CKSr9a,https://open.spotify.com/track/3IzAxjRYRaqGsnc9CKSr9a,134309,4,Trap Metal,HATE ME (I HATE YOU II)
0.546,0.775,1,-4.464,0,0.0435,0.199,0.0073,0.0889,0.0392,179.87400000000005,0WufBpRH9k4U6OcZuUmjhu,https://open.spotify.com/track/0WufBpRH9k4U6OcZuUmjhu,128067,4,Trap Metal,Second Chances Aren't for Everyone Huh?
0.31,0.8290000000000001,6,-3.055,1,0.151,0.09,3.19e-06,0.0594,0.16899999999999998,151.326,4FHiwrGHh9CMAtjrvHZyLe,https://open.spotify.com/track/4FHiwrGHh9CMAtjrvHZyLe,132112,4,Trap Metal,KillKilKill
0.5870000000000001,0.8059999999999999,6,-3.702,1,0.136,7.390000000000001e-05,0.162,0.183,0.584,161.95,1V3OdsMgZYItbdSLfdlwhX,https://open.spotify.com/track/1V3OdsMgZYItbdSLfdlwhX,72377,4,Trap Metal,YOUSHOULDBEDISMEMBERED
0.424,0.8220000000000001,7,-5.755,0,0.0452,0.000575,1.18e-06,0.17800000000000002,0.42,148.056,2kf5vy8gMEPMetktggmwDj,https://open.spotify.com/track/2kf5vy8gMEPMetktggmwDj,130543,4,Trap Metal,HELLBOY
0.51,0.8540000000000001,7,-4.874,1,0.0364,0.000544,0.0015,0.14300000000000002,0.474,153.002,1z20AGDvo9gsYVFwSlYpuZ,https://open.spotify.com/track/1z20AGDvo9gsYVFwSlYpuZ,139651,4,Trap Metal,Nimbus
0.8759999999999999,0.552,1,-4.9460000000000015,1,0.152,0.101,0.0,0.116,0.362,130.135,17n9Rtr7Uu0JjImJFMYriG,https://open.spotify.com/track/17n9Rtr7Uu0JjImJFMYriG,144009,4,Trap Metal,American Vandal
0.773,0.7929999999999999,10,-4.31,1,0.0512,0.000831,2.78e-05,0.278,0.452,135.001,0riwue0SwcpgItsQt1RMXN,https://open.spotify.com/track/0riwue0SwcpgItsQt1RMXN,144000,4,Trap Metal,U Know Where I Be
0.8759999999999999,0.5429999999999999,10,-4.684,0,0.0586,0.000999,5.56e-05,0.11,0.536,125.01,1xig9GYqTx7tDqYecMUeGG,https://open.spotify.com/track/1xig9GYqTx7tDqYecMUeGG,168960,4,Trap Metal,Hammer Time
0.455,0.389,10,-14.049,0,0.0707,0.521,0.862,0.119,0.183,111.12,0pxodysfgMrTRa4VsyGzxs,https://open.spotify.com/track/0pxodysfgMrTRa4VsyGzxs,98633,4,Trap Metal,Fuckup
0.7609999999999999,0.8859999999999999,6,-9.043,0,0.461,0.0098,0.0,0.0531,0.634,139.94899999999998,3iSsdtAP8m3dPYjShASJSb,https://open.spotify.com/track/3iSsdtAP8m3dPYjShASJSb,190714,4,Trap Metal,Long Gone
0.537,0.938,0,-5.823,1,0.0877,0.00272,0.0,0.0821,0.194,134.988,0kGBQCYwGPIFegSo08blPd,https://open.spotify.com/track/0kGBQCYwGPIFegSo08blPd,144927,4,Trap Metal,War Dog
0.424,0.855,1,-5.3020000000000005,1,0.174,0.0208,0.000277,0.0923,0.0905,129.871,5BDE6xqMBRHHzNtj1YgC60,https://open.spotify.com/track/5BDE6xqMBRHHzNtj1YgC60,122351,4,Trap Metal,Infernal Transition
0.711,0.861,0,-6.234,1,0.0466,0.0277,0.0142,0.219,0.7020000000000001,110.095,7L4ftgqiumkZZyTJoHMFE6,https://open.spotify.com/track/7L4ftgqiumkZZyTJoHMFE6,144818,4,Trap Metal,GlitchGang
